order_item_id,order_id,product_id,quantity,unit_price
1997,7374,55,5,29530.16
1998,4951,113,2,12503.8
1999,3416,146,3,44061.28
2000,6739,9,1,13201.39
2001,3688,123,4,9737.55
2002,3526,237,1,41107.7
2003,2900,42,1,15440.94
2004,4685,214,2,37588.43
2005,1971,289,4,22706.28
2006,3902,284,5,29230.28
2007,1518,152,5,50000.33
2008,899,289,5,22706.28
2009,5716,4,1,10147.08
2010,5294,28,3,3118.64
2011,1657,147,2,21887.9
2012,5646,263,3,755.45
2013,691,15,1,4652.69
2014,7326,283,1,44359.4
2015,476,4,2,10147.08
2016,631,262,4,23825.31
2017,7230,194,2,22730.08
2018,3275,108,2,42701.94
2019,8209,290,3,16820.98
2020,7346,196,4,45536.49
2021,3229,200,4,41731.23
2022,1517,84,2,39008.83
2023,6108,160,4,3706.59
2024,4477,204,3,44300.99
2025,6454,266,1,20581.96
2026,8431,136,4,35114.72
2027,7136,166,5,21951.86
2028,703,223,3,33348.07
2029,2108,133,1,9015.34
2030,905,33,1,27989.81
2031,3064,221,5,22217.38
2032,7563,136,5,35114.72
2033,8024,235,2,5741.54
2034,4617,262,4,23825.31
2035,737,295,1,53762.08
2036,4301,108,1,42701.94
2037,203,193,4,9111.71
2038,567,135,3,33626.91
2039,4020,164,3,15659.8
2040,4899,211,5,17304.89
2041,765,238,2,55809.87
2042,5798,72,4,38766.17
2043,2523,132,5,10298.46
2044,3060,33,4,27989.81
2045,4835,225,3,48013.68
2046,3275,224,3,19882.36
2047,8204,219,1,61911.87
2048,7262,196,4,45536.49
2049,6570,133,5,9015.34
2050,4130,170,1,51011.38
2051,1609,293,5,9827.68
2052,4074,160,5,3706.59
2053,2897,219,5,61911.87
2054,6094,153,3,20485.98
2055,8908,37,3,49593.1
2056,5640,192,3,20705.21
2057,7077,229,2,16381.21
2058,1798,74,3,27457.59
2059,4478,20,3,37320.91
2060,8111,80,2,34745.44
2061,3723,195,5,48432.64
2062,2880,84,2,39008.83
2063,3787,178,5,21463.95
2064,7293,87,3,8648.63
2065,3677,190,3,41292.92
2066,4013,276,1,39206.68
2067,1789,280,3,45554.27
2068,245,7,5,33627.25
2069,8873,85,4,32079.16
2070,3230,248,3,29112.46
2071,2496,38,2,6437.09
2072,948,236,5,4018.37
2073,6906,260,2,19576.52
2074,2491,91,2,5445.29
2075,543,158,2,16331.96
2076,635,95,4,50917.35
2077,1076,85,4,32079.16
2078,3949,54,3,35431.72
2079,1845,264,1,50430.88
2080,4992,7,4,33627.25
2081,1866,262,3,23825.31
2082,81,178,5,21463.95
2083,5968,219,3,61911.87
2084,3084,206,1,18500.18
2085,3448,39,2,38562.37
2086,5735,128,2,44278.3
2087,4723,109,4,34769.51
2088,3762,69,2,42541.0
2089,3253,139,2,4361.32
2090,285,282,3,34387.39
2091,2717,160,2,3706.59
2092,4971,66,5,46618.94
2093,1458,178,4,21463.95
2094,8034,35,5,14955.6
2095,5980,95,5,50917.35
2096,2653,66,3,46618.94
2097,1686,62,5,7999.94
2098,5655,87,5,8648.63
2099,4614,88,2,45819.2
2100,5502,44,1,61503.72
2101,5018,284,4,29230.28
2102,6884,37,2,49593.1
2103,3610,155,4,44198.92
2104,1479,55,3,29530.16
2105,4376,7,5,33627.25
2106,5194,229,5,16381.21
2107,1805,224,5,19882.36
2108,4806,216,2,40558.12
2109,3133,250,5,46158.53
2110,7612,107,2,7269.77
2111,1043,106,1,32441.89
2112,5511,169,1,3794.41
2113,2855,241,3,20277.26
2114,2144,265,1,32937.05
2115,7565,149,4,44497.19
2116,7724,170,5,51011.38
2117,1149,225,1,48013.68
2118,1671,97,3,22842.95
2119,5602,255,4,45714.89
2120,2075,212,3,19946.95
2121,7425,258,5,37919.4
2122,2212,261,4,1687.23
2123,6386,124,1,34782.83
2124,4070,175,1,30653.66
2125,4182,287,1,42069.13
2126,4856,172,5,46642.32
2127,6321,78,3,34920.85
2128,4939,102,2,34264.15
2129,4879,175,1,30653.66
2130,5665,131,1,17807.72
2131,4375,220,4,10954.5
2132,8892,182,1,5023.35
2133,441,246,3,45837.56
2134,2355,248,2,29112.46
2135,1879,193,2,9111.71
2136,7258,274,5,24087.35
2137,4637,228,5,38763.43
2138,7664,150,3,50769.08
2139,2277,13,3,10970.08
2140,5588,200,2,41731.23
2141,5208,231,5,22273.67
2142,8051,128,3,44278.3
2143,7194,88,1,45819.2
2144,1428,163,2,61542.07
2145,2375,222,1,24752.26
2146,3866,100,3,38514.93
2147,5245,113,4,12503.8
2148,986,95,2,50917.35
2149,3132,84,3,39008.83
2150,8152,262,5,23825.31
2151,6906,255,1,45714.89
2152,4771,193,2,9111.71
2153,8850,295,4,53762.08
2154,4122,2,5,1877.68
2155,1377,27,2,17208.91
2156,759,2,2,1877.68
2157,636,198,3,37882.84
2158,290,143,5,39359.32
2159,799,131,5,17807.72
2160,7722,170,4,51011.38
2161,1686,222,4,24752.26
2162,6790,273,1,41092.27
2163,8236,277,3,47206.05
2164,5891,52,1,50436.72
2165,6493,234,5,45121.33
2166,7228,133,3,9015.34
2167,7598,2,2,1877.68
2168,5279,63,1,42294.73
2169,4199,179,2,37353.14
2170,2850,131,5,17807.72
2171,3495,241,5,20277.26
2172,5307,69,1,42541.0
2173,8658,300,2,42933.71
2174,1598,161,2,51331.75
2175,6708,106,2,32441.89
2176,3424,161,5,51331.75
2177,2125,179,2,37353.14
2178,439,51,5,19130.17
2179,7809,272,1,47527.04
2180,8077,9,1,13201.39
2181,3430,69,4,42541.0
2182,8933,30,3,35179.48
2183,5948,137,2,19274.9
2184,6181,47,1,627.42
2185,6123,281,5,6882.15
2186,5140,253,4,38152.42
2187,96,192,4,20705.21
2188,2717,281,3,6882.15
2189,1019,28,5,3118.64
2190,4123,158,3,16331.96
2191,5471,133,4,9015.34
2192,2214,220,5,10954.5
2193,3298,95,2,50917.35
2194,1806,50,1,672.56
2195,925,254,4,8156.82
2196,4303,109,3,34769.51
2197,6032,289,1,22706.28
2198,8602,183,2,5615.28
2199,8234,188,5,21946.97
2200,617,159,5,42493.61
2201,3612,23,5,6354.17
2202,8853,218,4,25576.08
2203,439,144,5,36981.76
2204,392,192,4,20705.21
2205,404,8,1,28214.67
2206,1934,93,4,1227.02
2207,4286,293,2,9827.68
2208,4106,160,4,3706.59
2209,99,100,4,38514.93
2210,3712,224,1,19882.36
2211,2003,259,4,14972.68
2212,4072,43,3,37918.14
2213,1371,84,4,39008.83
2214,1158,102,4,34264.15
2215,6330,155,1,44198.92
2216,6409,122,1,31733.36
2217,7523,228,1,38763.43
2218,3568,267,2,44042.64
2219,1074,223,1,33348.07
2220,5016,201,1,46768.05
2221,2558,28,5,3118.64
2222,3560,91,4,5445.29
2223,6646,271,1,19429.66
2224,7446,137,2,19274.9
2225,8954,56,5,33213.65
2226,8901,180,3,18251.89
2227,5283,3,5,41103.34
2228,1773,190,5,41292.92
2229,1432,278,3,20136.62
2230,8418,266,2,20581.96
2231,3704,275,5,21575.3
2232,8221,86,3,39790.59
2233,1633,211,5,17304.89
2234,6781,164,3,15659.8
2235,2141,175,5,30653.66
2236,62,168,2,50437.77
2237,7212,202,1,3239.21
2238,6131,258,5,37919.4
2239,2633,140,1,12078.16
2240,763,297,3,6080.72
2241,1,77,1,9498.37
2242,7059,173,3,45421.88
2243,5942,171,2,56309.51
2244,6230,299,1,12751.23
2245,2820,23,4,6354.17
2246,385,157,5,54516.78
2247,3346,162,5,10996.88
2248,443,1,1,31120.3
2249,1734,13,3,10970.08
2250,6233,235,1,5741.54
2251,4200,186,3,52248.71
2252,3431,271,1,19429.66
2253,5803,33,2,27989.81
2254,4380,239,1,10785.0
2255,4204,281,5,6882.15
2256,4337,2,4,1877.68
2257,7308,105,1,58190.51
2258,6765,261,1,1687.23
2259,3450,229,1,16381.21
2260,7353,156,1,332.99
2261,2998,159,5,42493.61
2262,8061,4,1,10147.08
2263,7427,273,5,41092.27
2264,6863,144,5,36981.76
2265,1200,259,5,14972.68
2266,966,254,3,8156.82
2267,2822,211,5,17304.89
2268,1456,3,2,41103.34
2269,2108,96,5,42524.25
2270,3548,110,4,18912.97
2271,7148,155,5,44198.92
2272,6940,37,4,49593.1
2273,7237,9,5,13201.39
2274,8200,78,5,34920.85
2275,5296,99,5,30565.96
2276,7345,298,5,44362.23
2277,4023,122,3,31733.36
2278,3595,227,5,8722.38
2279,2892,115,1,50074.55
2280,6127,233,4,23869.09
2281,5969,129,1,20552.57
2282,5230,55,5,29530.16
2283,3358,233,1,23869.09
2284,2936,262,3,23825.31
2285,7705,61,4,40184.75
2286,1272,172,2,46642.32
2287,6849,259,4,14972.68
2288,1134,277,2,47206.05
2289,4828,257,4,15383.71
2290,5851,184,1,29620.2
2291,7148,65,5,21666.18
2292,4428,157,1,54516.78
2293,810,61,5,40184.75
2294,779,218,5,25576.08
2295,3023,20,4,37320.91
2296,554,72,5,38766.17
2297,7770,48,4,22969.7
2298,6994,247,4,40870.53
2299,157,92,4,55814.62
2300,7937,299,4,12751.23
2301,5877,197,3,40801.51
2302,7589,209,2,40501.29
2303,1682,203,3,39717.64
2304,4462,277,3,47206.05
2305,1108,89,2,15984.91
2306,4920,119,2,53650.05
2307,6871,280,2,45554.27
2308,261,23,3,6354.17
2309,2596,111,5,34503.51
2310,8258,27,4,17208.91
2311,2515,234,3,45121.33
2312,3827,153,3,20485.98
2313,4951,257,2,15383.71
2314,3071,248,5,29112.46
2315,3460,50,4,672.56
2316,677,50,5,672.56
2317,401,200,3,41731.23
2318,2885,188,4,21946.97
2319,1249,16,3,29553.2
2320,3045,232,1,395.26
2321,4463,104,2,36770.58
2322,3248,173,3,45421.88
2323,8374,103,3,30679.89
2324,1385,182,3,5023.35
2325,7215,182,5,5023.35
2326,5939,246,1,45837.56
2327,3809,271,4,19429.66
2328,6011,8,1,28214.67
2329,2545,149,5,44497.19
2330,7894,200,1,41731.23
2331,6993,113,4,12503.8
2332,7484,61,2,40184.75
2333,4650,114,3,48969.61
2334,349,279,5,14117.88
2335,5732,153,1,20485.98
2336,2067,247,1,40870.53
2337,702,170,3,51011.38
2338,7294,248,5,29112.46
2339,4249,126,4,9076.48
2340,7816,75,4,41073.22
2341,8527,78,5,34920.85
2342,1333,235,5,5741.54
2343,1843,143,1,39359.32
2344,3020,94,2,12613.03
2345,4668,72,3,38766.17
2346,5265,276,3,39206.68
2347,7850,13,2,10970.08
2348,8584,262,5,23825.31
2349,3078,71,4,24990.33
2350,5143,60,2,28336.73
2351,5576,224,1,19882.36
2352,6775,14,1,34182.93
2353,7745,296,3,8967.41
2354,8648,129,4,20552.57
2355,4177,264,2,50430.88
2356,3285,155,3,44198.92
2357,471,14,4,34182.93
2358,4284,34,1,39477.09
2359,6378,41,4,26159.39
2360,5366,198,4,37882.84
2361,1396,144,5,36981.76
2362,8988,173,1,45421.88
2363,1539,183,5,5615.28
2364,6304,65,5,21666.18
2365,7428,188,2,21946.97
2366,961,36,4,21209.68
2367,400,40,3,30556.86
2368,8983,124,2,34782.83
2369,4979,195,5,48432.64
2370,8125,111,4,34503.51
2371,856,196,4,45536.49
2372,5872,184,3,29620.2
2373,2708,45,1,45315.74
2374,1025,205,1,4390.08
2375,2422,105,2,58190.51
2376,2101,214,2,37588.43
2377,4472,7,1,33627.25
2378,5901,103,2,30679.89
2379,3930,6,5,53260.3
2380,7619,284,4,29230.28
2381,6793,4,5,10147.08
2382,8501,300,2,42933.71
2383,3202,53,4,5104.42
2384,8682,138,5,31967.69
2385,4095,260,5,19576.52
2386,4435,298,4,44362.23
2387,4290,207,1,16173.49
2388,6232,28,4,3118.64
2389,2888,217,2,35429.68
2390,3389,9,5,13201.39
2391,2446,9,4,13201.39
2392,4935,236,5,4018.37
2393,4218,273,3,41092.27
2394,3366,27,5,17208.91
2395,3720,300,5,42933.71
2396,7377,97,1,22842.95
2397,4535,254,1,8156.82
2398,8796,229,2,16381.21
2399,6305,253,2,38152.42
2400,3692,295,3,53762.08
2401,3546,264,1,50430.88
2402,3337,253,2,38152.42
2403,3107,49,1,25641.62
2404,3782,247,4,40870.53
2405,6035,31,3,36260.83
2406,826,262,5,23825.31
2407,8555,121,3,27330.49
2408,7477,83,1,2654.59
2409,2038,153,4,20485.98
2410,4571,280,1,45554.27
2411,6809,228,5,38763.43
2412,7784,18,2,49328.94
2413,3802,107,1,7269.77
2414,7392,213,1,52260.7
2415,1688,65,3,21666.18
2416,1348,75,1,41073.22
2417,418,292,3,42630.27
2418,5367,18,3,49328.94
2419,552,140,5,12078.16
2420,293,182,3,5023.35
2421,2529,111,1,34503.51
2422,2274,49,5,25641.62
2423,3321,107,4,7269.77
2424,1838,275,1,21575.3
2425,6433,92,2,55814.62
2426,8240,93,1,1227.02
2427,4570,293,5,9827.68
2428,3456,120,4,42741.05
2429,352,295,2,53762.08
2430,1715,250,3,46158.53
2431,7265,51,2,19130.17
2432,2778,236,2,4018.37
2433,7145,260,4,19576.52
2434,5911,166,4,21951.86
2435,4475,251,1,29682.43
2436,2466,207,4,16173.49
2437,6744,91,5,5445.29
2438,4437,132,4,10298.46
2439,1523,63,3,42294.73
2440,1850,187,3,38366.03
2441,5645,66,4,46618.94
2442,2919,150,2,50769.08
2443,7048,180,3,18251.89
2444,6576,204,1,44300.99
2445,7041,239,3,10785.0
2446,8604,19,1,10903.32
2447,1456,277,4,47206.05
2448,143,43,1,37918.14
2449,672,182,5,5023.35
2450,7626,187,2,38366.03
2451,1839,38,4,6437.09
2452,1873,265,2,32937.05
2453,3182,267,2,44042.64
2454,7400,214,2,37588.43
2455,3326,72,4,38766.17
2456,6851,54,4,35431.72
2457,5485,195,3,48432.64
2458,8559,88,1,45819.2
2459,7481,281,4,6882.15
2460,6301,191,2,39203.86
2461,8356,47,1,627.42
2462,5083,45,1,45315.74
2463,835,116,3,34133.09
2464,797,96,1,42524.25
2465,5551,187,4,38366.03
2466,3987,91,5,5445.29
2467,3843,145,5,14158.9
2468,1786,261,3,1687.23
2469,6202,13,1,10970.08
2470,7077,223,3,33348.07
2471,2659,22,3,202.65
2472,6777,108,1,42701.94
2473,7203,106,5,32441.89
2474,4559,207,5,16173.49
2475,3079,298,5,44362.23
2476,5236,108,3,42701.94
2477,4502,72,3,38766.17
2478,689,186,5,52248.71
2479,6165,71,3,24990.33
2480,4013,29,2,47549.52
2481,4625,155,5,44198.92
2482,3781,100,2,38514.93
2483,2270,252,1,49362.17
2484,3319,225,2,48013.68
2485,5719,97,2,22842.95
2486,1235,113,4,12503.8
2487,8663,171,3,56309.51
2488,2704,75,3,41073.22
2489,4376,282,2,34387.39
2490,1109,210,1,35911.2
2491,428,172,1,46642.32
2492,23,214,5,37588.43
2493,2883,264,5,50430.88
2494,206,153,5,20485.98
2495,6233,163,2,61542.07
2496,6708,28,4,3118.64
2497,6727,242,3,56080.34
2498,4818,129,2,20552.57
2499,8731,212,4,19946.95
2500,3897,181,1,38918.0
2501,8105,88,5,45819.2
2502,3009,210,5,35911.2
2503,926,76,1,40122.11
2504,7398,65,1,21666.18
2505,5258,244,3,46796.76
2506,5239,300,4,42933.71
2507,941,116,4,34133.09
2508,4153,103,3,30679.89
2509,5447,37,5,49593.1
2510,4973,241,1,20277.26
2511,835,89,4,15984.91
2512,8716,29,3,47549.52
2513,2500,195,3,48432.64
2514,5527,266,4,20581.96
2515,2785,43,5,37918.14
2516,4679,202,3,3239.21
2517,7097,192,3,20705.21
2518,16,159,3,42493.61
2519,6768,264,5,50430.88
2520,4047,135,1,33626.91
2521,1983,187,5,38366.03
2522,4548,4,3,10147.08
2523,3095,230,4,51770.71
2524,6723,208,4,52949.87
2525,2091,3,1,41103.34
2526,7865,223,3,33348.07
2527,3833,19,3,10903.32
2528,7857,274,3,24087.35
2529,8706,201,2,46768.05
2530,8748,178,4,21463.95
2531,5837,202,4,3239.21
2532,4942,137,5,19274.9
2533,2658,232,1,395.26
2534,159,272,4,47527.04
2535,1968,182,2,5023.35
2536,3322,298,5,44362.23
2537,8663,181,3,38918.0
2538,6783,238,2,55809.87
2539,4851,23,2,6354.17
2540,4086,234,5,45121.33
2541,6057,236,4,4018.37
2542,5395,253,4,38152.42
2543,6460,233,1,23869.09
2544,6331,174,3,31885.49
2545,7715,183,5,5615.28
2546,6522,23,5,6354.17
2547,3461,38,4,6437.09
2548,1277,139,1,4361.32
2549,3231,148,5,22817.06
2550,5869,104,2,36770.58
2551,6180,285,2,2044.46
2552,1863,166,2,21951.86
2553,8824,111,3,34503.51
2554,3689,227,3,8722.38
2555,6595,273,4,41092.27
2556,7646,74,3,27457.59
2557,4124,283,3,44359.4
2558,5975,56,3,33213.65
2559,7037,80,5,34745.44
2560,5802,277,4,47206.05
2561,93,203,1,39717.64
2562,8730,134,1,48040.39
2563,6554,189,3,17077.98
2564,2004,147,1,21887.9
2565,2563,203,1,39717.64
2566,6887,239,5,10785.0
2567,3995,72,1,38766.17
2568,2937,270,3,27078.98
2569,3766,251,3,29682.43
2570,2722,78,5,34920.85
2571,5600,87,3,8648.63
2572,853,42,1,15440.94
2573,5130,235,1,5741.54
2574,3098,102,1,34264.15
2575,1815,184,1,29620.2
2576,2950,62,4,7999.94
2577,7293,142,2,8391.14
2578,7138,35,1,14955.6
2579,178,212,4,19946.95
2580,8757,124,3,34782.83
2581,5298,6,4,53260.3
2582,24,145,5,14158.9
2583,765,226,3,21263.8
2584,8749,288,4,44769.31
2585,4986,262,1,23825.31
2586,1486,74,2,27457.59
2587,8822,104,5,36770.58
2588,4033,70,5,25053.72
2589,2081,280,3,45554.27
2590,8259,185,2,5724.2
2591,5149,264,4,50430.88
2592,8517,53,5,5104.42
2593,5394,266,1,20581.96
2594,2194,171,1,56309.51
2595,5399,87,1,8648.63
2596,2182,39,4,38562.37
2597,1392,252,3,49362.17
2598,7761,129,5,20552.57
2599,6955,71,5,24990.33
2600,1648,223,5,33348.07
2601,906,287,3,42069.13
2602,5474,207,4,16173.49
2603,2616,267,4,44042.64
2604,3880,236,2,4018.37
2605,6321,188,4,21946.97
2606,2888,80,3,34745.44
2607,5955,68,3,46612.18
2608,6700,81,3,11917.65
2609,1871,62,3,7999.94
2610,7916,280,3,45554.27
2611,431,162,4,10996.88
2612,6440,45,1,45315.74
2613,1402,44,1,61503.72
2614,7519,133,3,9015.34
2615,2799,108,4,42701.94
2616,1217,69,4,42541.0
2617,1558,8,1,28214.67
2618,2810,259,5,14972.68
2619,3522,189,1,17077.98
2620,7329,296,4,8967.41
2621,2144,295,5,53762.08
2622,6569,37,4,49593.1
2623,5463,144,1,36981.76
2624,6368,206,2,18500.18
2625,7952,48,2,22969.7
2626,4605,141,5,11295.4
2627,4705,223,2,33348.07
2628,2992,192,4,20705.21
2629,3231,52,3,50436.72
2630,368,300,1,42933.71
2631,2798,271,1,19429.66
2632,5100,200,5,41731.23
2633,5672,180,3,18251.89
2634,6799,161,3,51331.75
2635,8931,292,1,42630.27
2636,1860,142,3,8391.14
2637,3591,154,5,59282.13
2638,2004,74,3,27457.59
2639,3193,261,4,1687.23
2640,6349,7,3,33627.25
2641,144,27,5,17208.91
2642,111,271,3,19429.66
2643,8208,72,2,38766.17
2644,1339,4,5,10147.08
2645,6234,80,2,34745.44
2646,4598,248,5,29112.46
2647,4015,229,2,16381.21
2648,8896,165,3,48697.29
2649,3970,214,5,37588.43
2650,5356,245,4,22621.87
2651,254,133,4,9015.34
2652,7092,281,2,6882.15
2653,243,103,1,30679.89
2654,7392,205,3,4390.08
2655,5198,299,3,12751.23
2656,639,201,4,46768.05
2657,2778,57,4,4468.26
2658,3633,55,1,29530.16
2659,3862,242,3,56080.34
2660,8587,27,1,17208.91
2661,4689,2,4,1877.68
2662,5360,57,1,4468.26
2663,2621,226,4,21263.8
2664,7838,201,1,46768.05
2665,7206,113,5,12503.8
2666,8756,131,3,17807.72
2667,2997,258,1,37919.4
2668,6302,32,4,25015.0
2669,3040,207,1,16173.49
2670,110,46,3,43463.52
2671,2927,66,2,46618.94
2672,871,293,3,9827.68
2673,837,152,3,50000.33
2674,6880,47,3,627.42
2675,7175,113,2,12503.8
2676,4458,291,2,39982.62
2677,8214,61,4,40184.75
2678,4960,252,2,49362.17
2679,4222,8,3,28214.67
2680,8407,274,2,24087.35
2681,1253,66,3,46618.94
2682,7682,231,5,22273.67
2683,1674,228,4,38763.43
2684,3676,240,2,20940.67
2685,3145,209,4,40501.29
2686,8053,137,3,19274.9
2687,4598,298,5,44362.23
2688,7044,42,5,15440.94
2689,4654,255,1,45714.89
2690,6302,123,5,9737.55
2691,3151,175,1,30653.66
2692,8493,215,1,39321.82
2693,6430,177,2,5095.85
2694,2754,7,2,33627.25
2695,6204,284,5,29230.28
2696,1742,78,1,34920.85
2697,7432,52,1,50436.72
2698,4918,17,3,37431.18
2699,6979,203,4,39717.64
2700,8939,296,3,8967.41
2701,7558,154,3,59282.13
2702,8943,63,1,42294.73
2703,2007,68,2,46612.18
2704,996,290,4,16820.98
2705,6645,139,2,4361.32
2706,3817,12,3,8420.54
2707,507,152,1,50000.33
2708,7777,286,4,17563.23
2709,1105,1,3,31120.3
2710,5183,284,4,29230.28
2711,1315,77,5,9498.37
2712,493,75,5,41073.22
2713,7927,21,5,39695.36
2714,8723,271,4,19429.66
2715,2294,252,3,49362.17
2716,5746,28,4,3118.64
2717,5261,132,2,10298.46
2718,837,193,1,9111.71
2719,1276,187,4,38366.03
2720,7515,227,5,8722.38
2721,4937,66,2,46618.94
2722,1937,246,5,45837.56
2723,7872,208,5,52949.87
2724,2946,241,1,20277.26
2725,753,120,1,42741.05
2726,2564,161,3,51331.75
2727,5272,164,1,15659.8
2728,425,289,3,22706.28
2729,736,149,4,44497.19
2730,810,225,4,48013.68
2731,555,50,3,672.56
2732,2192,284,2,29230.28
2733,5014,71,3,24990.33
2734,6851,51,4,19130.17
2735,8868,232,1,395.26
2736,6356,134,3,48040.39
2737,4991,164,4,15659.8
2738,8034,8,1,28214.67
2739,2883,59,2,17582.25
2740,799,272,3,47527.04
2741,5414,256,2,10362.09
2742,4485,110,2,18912.97
2743,7116,159,5,42493.61
2744,595,182,5,5023.35
2745,2164,53,1,5104.42
2746,5006,78,1,34920.85
2747,7709,180,1,18251.89
2748,659,209,1,40501.29
2749,1135,9,2,13201.39
2750,4208,164,1,15659.8
2751,5218,222,3,24752.26
2752,5087,57,1,4468.26
2753,6003,57,4,4468.26
2754,457,239,1,10785.0
2755,3300,207,1,16173.49
2756,2326,75,1,41073.22
2757,144,29,5,47549.52
2758,2461,5,1,5872.52
2759,7173,246,3,45837.56
2760,3127,49,1,25641.62
2761,8734,63,2,42294.73
2762,5822,249,3,17639.04
2763,3901,133,4,9015.34
2764,8409,129,3,20552.57
2765,5447,103,3,30679.89
2766,3469,116,4,34133.09
2767,5605,120,4,42741.05
2768,7213,62,1,7999.94
2769,7198,198,4,37882.84
2770,5980,22,1,202.65
2771,6712,282,2,34387.39
2772,2140,187,2,38366.03
2773,1621,204,5,44300.99
2774,5304,194,1,22730.08
2775,180,155,2,44198.92
2776,8403,212,5,19946.95
2777,4252,183,4,5615.28
2778,5483,33,5,27989.81
2779,1302,56,1,33213.65
2780,2210,300,3,42933.71
2781,7457,195,5,48432.64
2782,3639,251,4,29682.43
2783,4881,131,5,17807.72
2784,3997,126,5,9076.48
2785,3370,202,3,3239.21
2786,4879,15,3,4652.69
2787,162,91,4,5445.29
2788,2568,210,2,35911.2
2789,6305,195,4,48432.64
2790,124,232,5,395.26
2791,1898,19,2,10903.32
2792,489,32,1,25015.0
2793,7852,94,5,12613.03
2794,3590,95,1,50917.35
2795,5671,132,4,10298.46
2796,8701,65,2,21666.18
2797,8288,40,2,30556.86
2798,187,169,1,3794.41
2799,6032,290,4,16820.98
2800,410,173,4,45421.88
2801,1116,197,3,40801.51
2802,5968,124,2,34782.83
2803,954,267,4,44042.64
2804,4339,140,1,12078.16
2805,8680,229,4,16381.21
2806,5192,63,5,42294.73
2807,914,242,3,56080.34
2808,6668,112,1,1277.1
2809,203,261,5,1687.23
2810,3540,38,4,6437.09
2811,8759,283,3,44359.4
2812,6984,186,1,52248.71
2813,1734,244,2,46796.76
2814,6378,247,4,40870.53
2815,948,35,3,14955.6
2816,943,22,3,202.65
2817,4620,27,1,17208.91
2818,6259,61,4,40184.75
2819,5410,221,4,22217.38
2820,3559,212,4,19946.95
2821,2544,280,1,45554.27
2822,5724,112,3,1277.1
2823,4858,163,2,61542.07
2824,5666,141,2,11295.4
2825,1425,107,1,7269.77
2826,5721,167,1,3828.0
2827,1190,46,1,43463.52
2828,8450,182,4,5023.35
2829,4626,171,2,56309.51
2830,2389,233,3,23869.09
2831,3565,154,5,59282.13
2832,754,78,1,34920.85
2833,994,273,5,41092.27
2834,6527,263,1,755.45
2835,8486,9,2,13201.39
2836,2101,243,2,26034.51
2837,330,275,2,21575.3
2838,3933,26,5,29810.33
2839,2907,133,2,9015.34
2840,1585,177,1,5095.85
2841,749,36,4,21209.68
2842,7984,223,1,33348.07
2843,6128,11,4,42790.14
2844,7589,123,5,9737.55
2845,697,40,5,30556.86
2846,803,10,2,35044.37
2847,2318,218,2,25576.08
2848,5776,55,5,29530.16
2849,1007,222,2,24752.26
2850,7433,202,4,3239.21
2851,7066,221,5,22217.38
2852,1389,184,5,29620.2
2853,8388,202,3,3239.21
2854,1979,246,1,45837.56
2855,4288,119,3,53650.05
2856,5177,89,5,15984.91
2857,8155,214,5,37588.43
2858,6661,51,3,19130.17
2859,6848,83,1,2654.59
2860,7616,112,3,1277.1
2861,103,208,1,52949.87
2862,8563,13,3,10970.08
2863,3065,65,2,21666.18
2864,7715,270,4,27078.98
2865,2302,66,2,46618.94
2866,5069,134,3,48040.39
2867,7748,221,1,22217.38
2868,7857,114,1,48969.61
2869,8258,272,2,47527.04
2870,2704,188,5,21946.97
2871,3271,64,3,12375.29
2872,6360,202,2,3239.21
2873,5786,41,5,26159.39
2874,4426,291,4,39982.62
2875,1411,88,2,45819.2
2876,3712,239,4,10785.0
2877,3339,239,4,10785.0
2878,5356,242,1,56080.34
2879,3216,33,3,27989.81
2880,6462,19,5,10903.32
2881,2487,234,3,45121.33
2882,3048,23,1,6354.17
2883,8246,196,2,45536.49
2884,7228,42,5,15440.94
2885,7502,3,5,41103.34
2886,6341,3,3,41103.34
2887,1075,12,4,8420.54
2888,3743,179,4,37353.14
2889,8999,168,2,50437.77
2890,6585,233,3,23869.09
2891,5224,177,3,5095.85
2892,641,34,3,39477.09
2893,2919,157,3,54516.78
2894,3448,264,1,50430.88
2895,2736,92,3,55814.62
2896,2213,221,2,22217.38
2897,2540,166,3,21951.86
2898,485,282,5,34387.39
2899,6876,24,2,2956.74
2900,2373,36,1,21209.68
2901,8797,232,1,395.26
2902,5610,284,2,29230.28
2903,2868,142,1,8391.14
2904,8269,27,4,17208.91
2905,6439,178,1,21463.95
2906,6586,163,2,61542.07
2907,3507,47,2,627.42
2908,4114,277,3,47206.05
2909,6561,131,2,17807.72
2910,3132,282,5,34387.39
2911,2996,180,4,18251.89
2912,1326,180,5,18251.89
2913,4673,203,3,39717.64
2914,1043,181,5,38918.0
2915,7444,268,2,2221.88
2916,7866,210,4,35911.2
2917,625,199,5,7484.1
2918,6724,188,3,21946.97
2919,5976,277,2,47206.05
2920,5840,280,5,45554.27
2921,1195,182,3,5023.35
2922,1018,86,4,39790.59
2923,4083,38,2,6437.09
2924,7450,135,3,33626.91
2925,4559,215,2,39321.82
2926,8186,104,5,36770.58
2927,3414,157,2,54516.78
2928,5033,171,5,56309.51
2929,5664,182,5,5023.35
2930,4727,84,5,39008.83
2931,8810,294,2,38226.27
2932,6282,41,3,26159.39
2933,1890,40,5,30556.86
2934,733,145,2,14158.9
2935,1194,272,1,47527.04
2936,2533,47,1,627.42
2937,1376,163,2,61542.07
